Year,Institute,Program,Quota,Category,Round,Opening Rank,Closing Rank
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,BC(Girl),Round 2,1011250,1439944
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,BC,Round 2,1250242,1250242
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,EWS(OPEN),Round 2,1338244,1338244
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN(GIRL),Round 2,581946,962362
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Round 2,587464,1243190
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Round 2,358550,470661
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Data Science),Home State,BC(Girl),Round 2,1065238,1065238
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Data Science),Home State,OPEN(GIRL),Round 2,965185,1025521
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Data Science),Home State,OPEN,Round 2,1059634,1313780
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Round 2,243198,471292
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Internet Of Things),Home State,OPEN(GIRL),Round 2,719141,1083055
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Internet Of Things),Home State,OPEN,Round 2,1278404,1438188
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Internet Of Things) (FW),Home State,OPEN(TF),Round 2,482695,542671
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science and Engineering,Home State,OPEN(GIRL),Round 3,653513,822067
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science and Engineering,Home State,OPEN,Round 3,439745,1469959
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science and Engineering (FW),Home State,OPEN(TF),Round 3,315705,332749
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Round 3,454716,510414
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Information Technology,Home State,OPEN(GIRL),Round 3,1277831,1350814
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Information Technology (FW),Home State,OPEN(TF),Round 3,450048,608208
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science,Home State,OPEN(GIRL),Round 3,903200,924020
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science,Home State,OPEN,Round 3,425866,1457969
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science (FW),Home State,OPEN(TF),Round 3,541537,547795
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN(GIRL),Round 3,779132,980983
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Round 3,401347,1444358
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Round 3,312355,355921
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Data Science),Home State,OPEN(GIRL),Round 3,1029770,1029770
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Data Science),Home State,OPEN,Round 3,551960,1466739
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Round 3,507685,518447
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Internet Of Things),Home State,OPEN(GIRL),Round 3,1114336,1116782
2025,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Internet Of Things) (FW),Home State,OPEN(TF),Round 3,544056,648879
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Mechanical Engineering,Home State,OPEN,Round 1,446412,1219412
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electrical Engineering,Home State,OPEN,Round 1,652846,1404159
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electrical Engineering (FW),Home State,OPEN(TF),Round 1,663323,848723
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electrical Engineering,Home State,OPEN(GIRL),Round 1,386629,1055059
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,EWS(GL),Round 1,927285,927285
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Civil Engineering,Home State,OPEN,Round 1,751359,1451204
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,OPEN(GIRL),Round 1,451011,736399
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Chemical Engineering,Home State,OPEN,Round 1,400218,1369205
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,OPEN,Round 1,89313,723667
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,SC,Round 1,788791,1146077
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,SC(Girl),Round 1,830075,1294228
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering (FW),Home State,OPEN(TF),Round 1,158794,435230
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electronics and Communication Engineering,Home State,OPEN,Round 1,301804,1459100
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Chemical Engineering (FW),Home State,OPEN(TF),Round 1,1331260,1331260
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Mechanical Engineering (FW),Home State,OPEN(TF),Round 1,655837,1362435
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Food Technology,Home State,OPEN,Round 1,357942,1071559
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,OPEN(PH),Round 1,1110513,1110513
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,BC,Round 1,767351,1314493
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,BC(Girl),Round 1,1080933,1359319
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electronics and Communication Engineering,Home State,OPEN(GIRL),Round 1,341312,1147050
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,EWS(OPEN),Round 1,806402,1421052
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Food Technology,Home State,OPEN(GIRL),Round 1,1188974,1188974
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Round 1,166815,895086
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,OPEN(GIRL),Round 2,778323,1359319
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,OPEN,Round 2,732719,1055170
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering (FW),Home State,OPEN(TF),Round 2,581584,581584
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electrical Engineering (FW),Home State,OPEN(TF),Round 2,841307,841307
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electronics and Communication Engineering,Home State,OPEN(GIRL),Round 2,1197132,1197132
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electronics and Communication Engineering,Home State,OPEN,Round 2,1044822,1044822
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Round 2,1185454,1459100
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Chemical Engineering,Home State,OPEN,Round 2,1370295,1370295
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Food Technology,Home State,OPEN,Round 2,1216931,1460115
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Civil Engineering,Home State,OPEN,Round 3,430915,430915
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,OPEN,Round 3,1104232,1421052
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Round 3,868887,868887
2025,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Mechanical Engineering,Home State,OPEN,Round 3,116791,116791
2025,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Computer Science and Engineering (FW),Home State,OPEN(TF),Round 1,544572,994068
2025,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Information Technology,Home State,OPEN(GIRL),Round 1,902242,902242
2025,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Computer Science and Engineering,Home State,OPEN,Round 1,294490,1448312
2025,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Computer Science and Engineering,Home State,BC(Girl),Round 1,1458253,1458253
2025,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Information Technology,Home State,OPEN,Round 1,206257,941280
2025,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Electronics and Communication Engineering,Home State,OPEN(GIRL),Round 1,768527,1400432
2025,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Electronics and Communication Engineering,Home State,OPEN,Round 1,352427,1280754
